evaluations raw_y
1 -108.0000000000
2 -85.0000000000
6 -73.0000000000
12 -63.0000000000
26 -61.0000000000
35 -50.0000000000
53 -42.0000000000
56 -41.0000000000
62 -39.0000000000
71 -38.0000000000
86 -35.0000000000
92 -30.0000000000
116 -23.0000000000
125 -22.0000000000
146 -17.0000000000
173 -14.0000000000
203 -11.0000000000
206 -10.0000000000
236 -9.0000000000
239 -7.0000000000
263 -6.0000000000
269 -5.0000000000
296 -4.0000000000
299 -3.0000000000
329 -2.0000000000
353 -1.0000000000
395 74.7800000000
419 76.2500000000
441 95.9200000000
613 103.9600000000
920 -10.0000000000
evaluations raw_y
1 -98.0000000000
2 -77.0000000000
6 -74.0000000000
10 -70.0000000000
23 -63.0000000000
35 -58.0000000000
53 -50.0000000000
56 -46.0000000000
83 -36.0000000000
113 -30.0000000000
116 -29.0000000000
125 -28.0000000000
146 -26.0000000000
149 -22.0000000000
173 -17.0000000000
206 -16.0000000000
209 -14.0000000000
224 -13.0000000000
236 -10.0000000000
272 -7.0000000000
303 -6.0000000000
305 -3.0000000000
326 -2.0000000000
356 -1.0000000000
407 73.5900000000
440 79.4600000000
445 80.0500000000
535 93.8400000000
840 -5.0000000000
evaluations raw_y
1 -128.0000000000
2 -101.0000000000
5 -100.0000000000
6 -78.0000000000
26 -65.0000000000
29 -62.0000000000
53 -51.0000000000
62 -49.0000000000
83 -39.0000000000
86 -38.0000000000
113 -32.0000000000
116 -30.0000000000
143 -27.0000000000
146 -23.0000000000
173 -18.0000000000
203 -14.0000000000
233 -10.0000000000
266 -7.0000000000
293 -6.0000000000
296 -5.0000000000
323 -3.0000000000
353 -2.0000000000
383 -1.0000000000
413 70.1000000000
455 70.1100000000
461 72.9800000000
470 96.1200000000
471 124.0700000000
780 -2.0000000000
evaluations raw_y
1 -122.0000000000
2 -96.0000000000
4 -83.0000000000
7 -73.0000000000
8 -57.0000000000
26 -48.0000000000
56 -38.0000000000
83 -30.0000000000
113 -28.0000000000
116 -23.0000000000
146 -19.0000000000
155 -18.0000000000
173 -14.0000000000
203 -10.0000000000
236 -7.0000000000
263 -6.0000000000
269 -5.0000000000
293 -4.0000000000
302 -3.0000000000
323 -2.0000000000
353 -1.0000000000
407 56.1200000000
434 82.3900000000
566 82.5900000000
870 -2.0000000000
evaluations raw_y
1 -113.0000000000
2 -89.0000000000
4 -70.0000000000
20 -64.0000000000
23 -58.0000000000
29 -50.0000000000
56 -46.0000000000
71 -39.0000000000
83 -33.0000000000
95 -30.0000000000
116 -26.0000000000
119 -23.0000000000
143 -21.0000000000
146 -20.0000000000
149 -18.0000000000
173 -14.0000000000
203 -12.0000000000
212 -10.0000000000
227 -9.0000000000
236 -8.0000000000
242 -6.0000000000
305 -4.0000000000
323 -2.0000000000
371 -1.0000000000
386 104.2500000000
730 -4.0000000000
evaluations raw_y
1 -109.0000000000
2 -86.0000000000
4 -83.0000000000
19 -77.0000000000
20 -60.0000000000
23 -53.0000000000
47 -51.0000000000
50 -48.0000000000
56 -40.0000000000
65 -38.0000000000
83 -31.0000000000
86 -30.0000000000
113 -24.0000000000
119 -23.0000000000
149 -22.0000000000
155 -19.0000000000
158 -18.0000000000
173 -14.0000000000
206 -11.0000000000
212 -10.0000000000
233 -7.0000000000
263 -6.0000000000
275 -5.0000000000
296 -4.0000000000
308 -3.0000000000
326 -2.0000000000
356 -1.0000000000
392 93.4600000000
422 99.9200000000
622 110.6300000000
930 -1.0000000000
evaluations raw_y
1 -122.0000000000
2 -96.0000000000
3 -82.0000000000
4 -64.0000000000
6 -58.0000000000
26 -46.0000000000
53 -42.0000000000
56 -39.0000000000
59 -36.0000000000
83 -34.0000000000
86 -29.0000000000
92 -28.0000000000
113 -24.0000000000
116 -23.0000000000
119 -22.0000000000
143 -19.0000000000
146 -17.0000000000
173 -13.0000000000
209 -10.0000000000
236 -7.0000000000
263 -6.0000000000
266 -5.0000000000
293 -4.0000000000
299 -3.0000000000
323 -2.0000000000
368 -1.0000000000
410 94.4200000000
443 144.1700000000
523 164.9300000000
830 -80.0000000000
evaluations raw_y
1 -73.0000000000
2 -57.0000000000
23 -47.0000000000
32 -46.0000000000
53 -40.0000000000
56 -38.0000000000
62 -36.0000000000
83 -32.0000000000
86 -29.0000000000
116 -22.0000000000
143 -18.0000000000
152 -17.0000000000
173 -16.0000000000
179 -14.0000000000
203 -10.0000000000
236 -7.0000000000
263 -6.0000000000
266 -5.0000000000
302 -4.0000000000
320 -3.0000000000
323 -2.0000000000
353 -1.0000000000
428 61.6000000000
434 78.4500000000
461 98.1400000000
770 -1.0000000000
evaluations raw_y
1 -92.0000000000
2 -72.0000000000
18 -63.0000000000
23 -57.0000000000
47 -50.0000000000
53 -43.0000000000
56 -41.0000000000
59 -39.0000000000
83 -30.0000000000
113 -25.0000000000
119 -23.0000000000
149 -18.0000000000
176 -15.0000000000
185 -14.0000000000
203 -13.0000000000
209 -12.0000000000
221 -10.0000000000
233 -7.0000000000
263 -5.0000000000
293 -3.0000000000
326 -2.0000000000
359 -1.0000000000
386 77.4400000000
389 83.3100000000
710 -1.0000000000
evaluations raw_y
1 -73.0000000000
2 -57.0000000000
47 -56.0000000000
53 -47.0000000000
56 -45.0000000000
77 -44.0000000000
86 -34.0000000000
113 -26.0000000000
143 -24.0000000000
146 -23.0000000000
149 -21.0000000000
155 -20.0000000000
173 -17.0000000000
185 -15.0000000000
203 -14.0000000000
206 -11.0000000000
236 -8.0000000000
266 -7.0000000000
275 -6.0000000000
296 -5.0000000000
323 -4.0000000000
341 -3.0000000000
362 -2.0000000000
383 -1.0000000000
434 89.9100000000
474 91.0700000000
480 96.2200000000
780 -6.0000000000
evaluations raw_y
1 -84.0000000000
2 -66.0000000000
14 -58.0000000000
32 -54.0000000000
35 -53.0000000000
53 -51.0000000000
56 -42.0000000000
83 -33.0000000000
113 -26.0000000000
143 -20.0000000000
173 -15.0000000000
203 -14.0000000000
212 -11.0000000000
236 -8.0000000000
266 -7.0000000000
281 -6.0000000000
305 -4.0000000000
323 -2.0000000000
365 -1.0000000000
416 68.7400000000
425 75.2300000000
428 85.6100000000
431 95.8200000000
653 95.9200000000
654 114.8900000000
960 -1.0000000000
evaluations raw_y
1 -111.0000000000
2 -87.0000000000
18 -82.0000000000
35 -74.0000000000
44 -65.0000000000
56 -58.0000000000
62 -53.0000000000
83 -46.0000000000
86 -42.0000000000
116 -36.0000000000
122 -33.0000000000
143 -26.0000000000
176 -20.0000000000
203 -15.0000000000
233 -14.0000000000
254 -12.0000000000
266 -11.0000000000
275 -10.0000000000
