evaluations raw_y
86 -22.0000000000
98 -21.0000000000
104 -17.0000000000
116 -16.0000000000
128 -12.0000000000
134 -11.0000000000
143 -6.0000000000
182 -4.0000000000
197 -2.0000000000
203 -1.0000000000
206 148.8700000000
221 161.0400000000
224 189.7200000000
302 198.0900000000
324 206.0500000000
339 209.6800000000
358 216.9600000000
660 -1.0000000000
evaluations raw_y
1 -66.0000000000
2 -49.0000000000
23 -44.0000000000
26 -36.0000000000
56 -28.0000000000
65 -26.0000000000
83 -21.0000000000
89 -18.0000000000
113 -13.0000000000
149 -10.0000000000
167 -9.0000000000
170 -8.0000000000
173 -7.0000000000
182 -6.0000000000
185 -4.0000000000
203 179.2500000000
280 193.0000000000
