evaluations raw_y
1 684978.9731225870
2 685294.8108522908
6 685643.6622673783
11 687333.0428096177
13 687931.3302185293
16 688191.7035205709
27 688517.1542685756
42 688767.5501903056
44 689094.6550736595
51 689773.9300023902
86 690451.3457923360
88 692141.7091097715
100 692524.6030250066
158 692853.2501773621
193 693162.5433457602
198 693671.0141533434
204 694024.2752227426
264 694749.5212533632
331 695676.1442083175
384 695960.5284602675
466 696239.1155074097
516 696457.3906374829
553 696496.2077924357
595 696520.3938352843
674 696572.8512630617
687 696803.0908808946
695 697073.6357167633
766 698004.4898601553
863 698282.1375149037
864 698708.6331200660
883 699136.5683503954
916 699548.9299512979
932 699577.7788078891
933 700050.5929075863
979 700420.6135873117
1014 701048.4458807344
1098 701122.1682613482
1143 701172.7621127211
1173 701857.3181034841
1279 702489.8279026512
1375 702675.6129687220
1401 702774.7529591745
1474 702860.4075716239
1500 703081.2990738384
1638 703943.4316319466
1648 704056.9135840791
1674 704317.6806773930
1715 705125.0165599844
1824 706075.7810420641
2184 707053.0786880678
2292 707626.9236234407
2363 708060.9689189461
2518 708249.4161843571
2564 708859.2135538068
2566 709524.6235579632
2668 710472.4472760477
2858 711626.2808563921
2936 712156.2468182616
2941 712298.0048523267
3024 713056.2317247108
3133 713701.4571539726
3135 714123.5386583745
3162 714427.0061951849
3227 714491.6676284075
3530 715234.6836850902
3569 715390.0603630769
3642 715799.1245773524
4072 716037.8203054054
4085 717104.5669806219
4118 717674.8327147368
4219 717751.8520321934
4263 718768.7354390090
4502 719420.6748567418
4615 720097.8329505265
4705 720362.2960552991
4818 720618.6809541584
5057 720668.2182991571
5177 720891.4448849167
5290 721529.1383036257
5380 722338.6160360378
5416 723473.5251724634
5881 724085.2018759443
6027 724508.7142437425
6057 725039.5779473383
6081 725486.4699752821
6119 725935.8970789434
6165 726290.6591953883
6229 726421.4085843310
6470 726827.7101300095
6471 727362.7771744661
6516 727444.7483861502
6539 728611.8249702447
6651 728727.1112776099
6975 728826.3462908659
7067 729192.3730273654
7206 730178.6226225798
7268 730665.5035889720
7270 730957.4846524224
7400 731638.6442936212
7672 732160.8130293160
7901 732324.6047890497
8022 732451.3834675868
8237 733172.8882415734
8404 734028.8049336706
8407 735092.3898296556
8519 735753.0176125979
8873 735811.6901623383
8962 736176.9261887202
9192 736443.4847632872
9268 736992.6797615821
9329 737523.7577882707
9415 739118.9349495824
9462 739209.3140300682
9506 739338.5639864914
9667 739430.7763954243
9724 740011.8774939405
9735 740430.9485338397
9828 740848.4191848957
9933 741868.9678438681
10000 692265.3806842908
evaluations raw_y
1 712692.6874572883
5 713347.7247564340
9 713961.2483267310
24 714000.3025154836
33 714072.0166728250
47 714119.8992889933
67 715310.0169707383
77 715530.2239809784
85 715558.7209300149
89 716949.2744224550
98 717747.9534973470
156 717820.6318279122
