evaluations raw_y
2 -4.0000000000
4 675.0000000000
31 699.3800000000
39 723.4100000000
51 742.6200000000
123 753.0300000000
426 727.6500000000
evaluations raw_y
1 -43.0000000000
2 -15.0000000000
4 549.3400000000
17 584.2900000000
26 588.6400000000
29 589.4300000000
34 607.2400000000
36 611.2300000000
37 617.8700000000
57 622.3700000000
65 624.4000000000
74 631.1100000000
89 646.5300000000
389 -1.0000000000
evaluations raw_y
1 -38.0000000000
2 -11.0000000000
7 516.3800000000
9 579.0600000000
17 601.6300000000
18 604.9500000000
21 629.9100000000
40 635.1300000000
51 642.6500000000
52 744.7100000000
86 748.8100000000
95 757.1400000000
259 769.2000000000
405 771.5600000000
707 -1.0000000000
