evaluations raw_y
1 -92.0000000000
2 -64.0000000000
3 -55.0000000000
4 -34.0000000000
10 -31.0000000000
12 -26.0000000000
26 -16.0000000000
38 -12.0000000000
59 -2.0000000000
83 378.2900000000
111 384.7900000000
115 389.9300000000
117 395.5600000000
129 400.4600000000
196 418.6000000000
355 425.0200000000
660 -1.0000000000
evaluations raw_y
1 -61.0000000000
2 -39.0000000000
4 -26.0000000000
6 -22.0000000000
8 -17.0000000000
23 -12.0000000000
29 -8.0000000000
50 -6.0000000000
56 288.6400000000
59 316.3800000000
62 355.7100000000
77 375.7200000000
103 382.8000000000
141 383.9300000000
152 384.9300000000
207 386.7100000000
467 389.8100000000
589 391.0200000000
592 392.9500000000
900 -7.0000000000
evaluations raw_y
1 -101.0000000000
2 -71.0000000000
8 -67.0000000000
9 -52.0000000000
10 -32.0000000000
12 -22.0000000000
23 -18.0000000000
29 -9.0000000000
53 -3.0000000000
59 352.3900000000
84 356.6300000000
126 367.7300000000
242 370.2600000000
446 372.9900000000
748 -7.0000000000
evaluations raw_y
1 -40.0000000000
2 -22.0000000000
26 -10.0000000000
38 -9.0000000000
53 336.1700000000
59 377.9500000000
84 386.6900000000
88 388.3200000000
93 391.1000000000
95 391.8400000000
98 397.7700000000
101 399.0800000000
108 399.6200000000
117 402.5600000000
420 -3.0000000000
evaluations raw_y
1 -93.0000000000
2 -65.0000000000
4 -55.0000000000
7 -39.0000000000
8 -22.0000000000
23 -12.0000000000
26 -10.0000000000
32 -9.0000000000
53 -6.0000000000
59 333.2900000000
62 337.8200000000
77 338.1300000000
80 394.9400000000
380 -62.0000000000
evaluations raw_y
1 -85.0000000000
2 -58.0000000000
4 -42.0000000000
5 -38.0000000000
6 -21.0000000000
8 -20.0000000000
29 -7.0000000000
56 332.9500000000
77 350.3600000000
84 350.9200000000
106 366.8300000000
327 482.3900000000
630 356.8300000000
evaluations raw_y
1 -138.0000000000
2 -101.0000000000
3 -52.0000000000
4 -32.0000000000
12 -30.0000000000
26 -26.0000000000
32 -15.0000000000
53 -6.0000000000
56 -3.0000000000
83 327.5400000000
92 345.6400000000
119 348.6100000000
