evaluations raw_y
1 -284997.1000000000
2 -284771.1000000000
7 -283809.1000000000
9 -281229.1000000000
11 -279157.1000000000
15 -278507.1000000000
28 -278085.1000000000
45 -277763.1000000000
81 -275503.1000000000
123 -272553.1000000000
127 -272313.1000000000
136 -271448.1000000000
146 -270260.1000000000
167 -270164.1000000000
192 -269582.1000000000
250 -268969.1000000000
278 -268771.1000000000
299 -268279.1000000000
318 -267866.1000000000
352 -266226.1000000000
383 -266148.1000000000
411 -265458.1000000000
421 -264398.1000000000
431 -263117.1000000000
474 -262995.1000000000
477 -262246.1000000000
559 -262058.1000000000
583 -261786.1000000000
600 -259802.1000000000
656 -259116.1000000000
674 -258384.1000000000
702 -258263.1000000000
710 -257588.1000000000
717 -256813.1000000000
743 -256186.1000000000
753 -255861.1000000000
777 -255738.1000000000
785 -255093.1000000000
813 -254116.1000000000
856 -252564.1000000000
889 -251660.1000000000
982 -249808.1000000000
1092 -248324.1000000000
1156 -247549.1000000000
1199 -247234.1000000000
1311 -246597.1000000000
1377 -246371.1000000000
1421 -246089.1000000000
1422 -245609.1000000000
1479 -245145.1000000000
1509 -244557.1000000000
1631 -244369.1000000000
1731 -244332.1000000000
1753 -243414.1000000000
1800 -241904.1000000000
1804 -241403.1000000000
1852 -240010.1000000000
1906 -239773.1000000000
2070 -238964.1000000000
2095 -236260.1000000000
2252 -234686.1000000000
2432 -233996.1000000000
2476 -233314.1000000000
2540 -231937.1000000000
2577 -230435.1000000000
2803 -230372.1000000000
2862 -229033.1000000000
2936 -226432.1000000000
3216 -219768.1000000000
3668 -218128.1000000000
3685 -218070.1000000000
3858 -217655.1000000000
3882 -217490.1000000000
3910 -217358.1000000000
3969 -217058.1000000000
3985 -216154.1000000000
4129 -215403.1000000000
4495 -215271.1000000000
4562 -214686.1000000000
4578 -214006.1000000000
4775 -210693.1000000000
4818 -210202.1000000000
4823 -209832.1000000000
4874 -209613.1000000000
4880 -208868.1000000000
5176 -207756.1000000000
5421 -207568.1000000000
5595 -207012.1000000000
5646 -206808.1000000000
5717 -206290.1000000000
5789 -205657.1000000000
6306 -205604.1000000000
6494 -204667.1000000000
6736 -203621.1000000000
7294 -203487.1000000000
7324 -202547.1000000000
7822 -201101.1000000000
8369 -200899.1000000000
8442 -200286.1000000000
8703 -199510.1000000000
8830 -198801.1000000000
9203 -198348.1000000000
9389 -197874.1000000000
9607 -197507.1000000000
9722 -197274.1000000000
10000 -259802.1000000000
evaluations raw_y
1 -291694.1000000000
5 -290820.1000000000
10 -290117.1000000000
14 -289318.1000000000
18 -288346.1000000000
28 -284257.1000000000
30 -283509.1000000000
33 -282751.1000000000
36 -281566.1000000000
49 -279868.1000000000
97 -278730.1000000000
109 -278085.1000000000
123 -277472.1000000000
163 -273092.1000000000
191 -272767.1000000000
192 -271265.1000000000
201 -271259.1000000000
210 -270287.1000000000
220 -268405.1000000000
278 -268102.1000000000
315 -266364.1000000000
424 -266175.1000000000
456 -265808.1000000000
471 -263139.1000000000
633 -261574.1000000000
667 -259214.1000000000
710 -258439.1000000000
802 -257496.1000000000
852 -257249.1000000000
938 -253501.1000000000
1011 -253389.1000000000
1035 -252671.1000000000
1058 -252338.1000000000
1129 -251518.1000000000
1147 -251395.1000000000
1190 -248071.1000000000
1213 -247138.1000000000
1323 -246138.1000000000
1437 -245824.1000000000
1463 -245048.1000000000
1570 -245008.1000000000
1571 -243202.1000000000
1604 -241749.1000000000
1624 -241548.1000000000
1627 -241197.1000000000
1718 -240695.1000000000
1731 -240133.1000000000
1741 -238716.1000000000
1908 -238243.1000000000
2082 -238149.1000000000
2117 -237501.1000000000
2180 -235733.1000000000
2481 -235731.1000000000
2730 -234253.1000000000
2864 -232409.1000000000
3085 -231987.1000000000
3265 -230889.1000000000
3516 -229815.1000000000
3709 -227097.1000000000
3978 -226664.1000000000
4774 -225841.1000000000
5388 -223677.1000000000
5500 -223575.1000000000
5761 -223539.1000000000
5764 -222647.1000000000
6005 -221642.1000000000
6343 -220951.1000000000
6456 -220435.1000000000
6489 -218828.1000000000
6620 -218665.1000000000
6890 -217885.1000000000
7000 -217697.1000000000
7022 -217338.1000000000
7042 -216863.1000000000
7065 -216378.1000000000
7215 -214719.1000000000
7320 -214286.1000000000
7547 -214142.1000000000
7615 -213314.1000000000
7629 -212954.1000000000
7670 -211018.1000000000
8165 -210841.1000000000
8293 -210121.1000000000
8782 -210027.1000000000
8833 -209774.1000000000
8865 -209305.1000000000
8868 -207322.1000000000
9259 -205847.1000000000
9406 -205751.1000000000
9521 -205049.1000000000
9707 -203795.1000000000
9840 -201853.1000000000
9946 -201219.1000000000
10000 -284297.1000000000
evaluations raw_y
1 -274818.1000000000
3 -273881.1000000000
6 -273004.1000000000
7 -270426.1000000000
9 -269426.1000000000
11 -265509.1000000000
24 -264733.1000000000
31 -263623.1000000000
36 -262942.1000000000
38 -261246.1000000000
58 -260613.1000000000
60 -259912.1000000000
62 -257668.1000000000
65 -255947.1000000000
70 -255725.1000000000
82 -254523.1000000000
137 -251687.1000000000
139 -248684.1000000000
277 -248194.1000000000
280 -247933.1000000000
283 -247191.1000000000
290 -246840.1000000000
349 -246387.1000000000
359 -245131.1000000000
387 -244958.1000000000
399 -243189.1000000000
400 -243158.1000000000
401 -243040.1000000000
436 -241366.1000000000
448 -240338.1000000000
481 -240120.1000000000
526 -239291.1000000000
554 -238733.1000000000
605 -237829.1000000000
647 -234442.1000000000
682 -233349.1000000000
687 -233024.1000000000
731 -232357.1000000000
744 -231385.1000000000
783 -230457.1000000000
953 -229723.1000000000
967 -229362.1000000000
1010 -229022.1000000000
1063 -228271.1000000000
1074 -228042.1000000000
1076 -227213.1000000000
1092 -225244.1000000000
1325 -225242.1000000000
1329 -224906.1000000000
1341 -222257.1000000000
1447 -219674.1000000000
1450 -219165.1000000000
1465 -217613.1000000000
1500 -215769.1000000000
1676 -215391.1000000000
1704 -214725.1000000000
1760 -213888.1000000000
1805 -212662.1000000000
1966 -212608.1000000000
2029 -210987.1000000000
2068 -210595.1000000000
2122 -209863.1000000000
2185 -209745.1000000000
2248 -209337.1000000000
2692 -207239.1000000000
2842 -206488.1000000000
2867 -204860.1000000000
3171 -202290.1000000000
3352 -202151.1000000000
3501 -200511.1000000000
3724 -199257.1000000000
4021 -198893.1000000000
4059 -198556.1000000000
4188 -196638.1000000000
4300 -195384.1000000000
4579 -194994.1000000000
4811 -194307.1000000000
4877 -193848.1000000000
5040 -193817.1000000000
5218 -192973.1000000000
5347 -192896.1000000000
5431 -192430.1000000000
5489 -192374.1000000000
5560 -191817.1000000000
5649 -191041.1000000000
5776 -190360.1000000000
6073 -189681.1000000000
6085 -189276.1000000000
6326 -188640.1000000000
6647 -188068.1000000000
7138 -186057.1000000000
7155 -185776.1000000000
7298 -185654.1000000000
7498 -184006.1000000000
7874 -183512.1000000000
8173 -182162.1000000000
9066 -181568.1000000000
9070 -181225.1000000000
9122 -181212.1000000000
9594 -180400.1000000000
10000 -188068.1000000000
evaluations raw_y
1 -276102.1000000000
4 -274986.1000000000
8 -274810.1000000000
30 -274439.1000000000
34 -273578.1000000000
35 -271205.1000000000
36 -269994.1000000000
41 -268816.1000000000
45 -268104.1000000000
53 -266678.1000000000
59 -266140.1000000000
84 -264225.1000000000
85 -263637.1000000000
118 -261940.1000000000
141 -260096.1000000000
194 -259892.1000000000
199 -259750.1000000000
203 -259307.1000000000
216 -259242.1000000000
218 -258062.1000000000
239 -257376.1000000000
248 -253318.1000000000
275 -249347.1000000000
296 -248734.1000000000
