evaluations raw_y
1 -2136817.0000000005
5 -2126782.0000000005
6 -2115802.0000000005
18 -2110781.0000000005
22 -2095725.0000000005
411 -2089667.0000000005
429 -2083649.0000000005
817 -2082662.0000000005
1219 -2080694.0000000005
1231 -2075681.0000000005
1585 -2072715.0000000005
1601 320387.7085587494
1983 321951.4525864772
3593 323597.9478113949
3969 325332.3803795721
5173 326386.4057825616
5573 326662.9199560279
5575 326971.0602668879
5949 328415.1303845387
6355 329178.2425524176
7149 329402.6042622961
7527 329951.1392274119
7923 333143.4430493238
8333 333160.3441509236
8349 333476.3852716947
8739 334231.8961746888
9121 337624.9436348426
10296 -2190135.0000000005
evaluations raw_y
1 -2118758.0000000005
13 -2113821.0000000005
16 -2100831.0000000005
397 -2097787.0000000005
407 -2092774.0000000005
415 -2090674.0000000005
811 -2090625.0000000005
819 -2086706.0000000005
1189 -2085653.0000000005
1203 -2082708.0000000005
1213 -2081586.0000000005
1595 297542.0155860984
1981 299693.4705812477
2377 306170.0861519035
2417 307733.6042329432
2805 309558.2728666750
3599 311038.2275876524
3975 312128.2315638021
3993 313887.3763712386
4377 316367.5062378775
4763 319019.3128433009
5559 320079.2377657742
5957 322850.6546395553
6769 325292.8285493602
7961 325438.0737389326
8725 325985.5904301569
9137 326790.0127837721
9139 326841.2612664686
9143 328435.2157449693
9511 329110.1853412757
9905 329657.6527090241
10296 320309.5296853452
evaluations raw_y
1 -2151968.0000000005
2 -2146903.0000000005
3 -2116798.0000000005
15 -2115858.0000000005
21 -2104622.0000000005
30 -2095635.0000000005
37 -2087609.0000000005
433 -2086598.0000000005
793 -2080608.0000000005
809 -2077623.0000000005
811 -2076545.0000000005
815 307604.9729718848
1217 308673.4190206269
1627 308973.3048525728
1999 309383.6334939006
2393 310226.4543231307
2407 311488.0701023338
2775 314879.9252657310
2781 315972.2264596304
3179 317065.9818022867
3583 320242.4690270492
3977 320665.4595341635
4757 320947.1445082009
5159 321802.3354225102
5165 322216.1653270596
5565 324527.6215392722
5953 324865.1515733534
5957 326042.6723345987
6741 328951.2989476356
7563 330917.1092105694
8713 331533.1087676754
9513 331803.9047864689
9517 333557.6902374479
9529 334132.7471997345
9913 335740.0271934988
10296 331685.2453537644
evaluations raw_y
1 -2151909.0000000005
2 -2146872.0000000005
4 -2127915.0000000005
6 -2104737.0000000005
397 -2095677.0000000005
417 -2094712.0000000005
433 -2086641.0000000005
813 -2085698.0000000005
815 -2082628.0000000005
823 -2078620.0000000005
1203 307961.7672060076
1591 312368.5571509259
1609 312594.8280909169
1621 315121.2920396346
2405 318023.3647800773
4001 318936.6906384390
4389 319300.9003571567
4785 320660.4167871136
5567 323787.8431348634
5969 324858.4842659110
6379 325514.4087341053
7165 326321.6974271716
7549 326381.1018785097
7567 326598.3047058551
7923 327197.9289970974
7927 329031.0626919554
8347 330001.8097139737
8715 332556.3416074499
9115 332818.3096664899
9531 333689.7203115184
10296 325365.5194599006
evaluations raw_y
1 -2142880.0000000005
2 -2130873.0000000005
5 -2116757.0000000005
6 -2115822.0000000005
9 -2115754.0000000005
11 -2094641.0000000005
37 -2090650.0000000005
401 -2090604.0000000005
411 -2088663.0000000005
439 -2078571.0000000005
799 -2078517.0000000005
831 -2077589.0000000005
835 -2077577.0000000005
1189 -2076571.0000000005
1193 293228.4882970917
1201 306221.6985481834
1593 309226.0911925737
2001 309609.7637612046
2005 310574.9058312179
3171 311150.4427710598
3573 312145.3218405815
3577 314041.6424333028
3581 314557.7325403884
