evaluations raw_y
1 -209.0000000000
2 -207.0000000000
3 -13.0000000000
4 -12.0000000000
137 -11.0000000000
201 -10.0000000000
206 -9.0000000000
250 -8.0000000000
374 -7.0000000000
381 -6.0000000000
597 -5.0000000000
882 -4.0000000000
1127 -3.0000000000
1156 -2.0000000000
1490 -1.0000000000
2329 390.0000000000
3040 391.0000000000
3062 393.0000000000
3148 394.0000000000
3270 396.0000000000
3274 404.0000000000
3382 406.0000000000
3393 407.0000000000
3399 415.0000000000
3861 421.0000000000
3888 422.0000000000
4677 423.0000000000
5730 427.0000000000
5938 428.0000000000
6287 430.0000000000
6395 431.0000000000
6660 434.0000000000
7560 436.0000000000
8024 437.0000000000
10001 375.0000000000
evaluations raw_y
1 -214.0000000000
3 -14.0000000000
4 -12.0000000000
51 -11.0000000000
57 -10.0000000000
154 -9.0000000000
164 -8.0000000000
190 -7.0000000000
196 -6.0000000000
256 -5.0000000000
735 -4.0000000000
854 -3.0000000000
1572 -2.0000000000
1688 -1.0000000000
1821 375.0000000000
2084 382.0000000000
2086 385.0000000000
2122 389.0000000000
2174 398.0000000000
2278 403.0000000000
2318 407.0000000000
2501 408.0000000000
2524 410.0000000000
3195 411.0000000000
4208 414.0000000000
4229 416.0000000000
4231 419.0000000000
6230 420.0000000000
6446 421.0000000000
6628 422.0000000000
6645 424.0000000000
6838 425.0000000000
6989 426.0000000000
7028 428.0000000000
7164 432.0000000000
10001 367.0000000000
evaluations raw_y
1 -213.0000000000
3 -14.0000000000
4 -13.0000000000
5 -12.0000000000
87 -11.0000000000
139 -10.0000000000
170 -9.0000000000
425 -8.0000000000
440 -7.0000000000
621 -6.0000000000
664 -5.0000000000
691 -4.0000000000
728 -3.0000000000
883 -2.0000000000
1014 -1.0000000000
1102 378.0000000000
1288 381.0000000000
1289 385.0000000000
1294 389.0000000000
1340 397.0000000000
1652 399.0000000000
1826 411.0000000000
2377 413.0000000000
3138 416.0000000000
3213 417.0000000000
3214 419.0000000000
3284 423.0000000000
3544 424.0000000000
4529 426.0000000000
5275 431.0000000000
5576 432.0000000000
5818 433.0000000000
6706 434.0000000000
9867 435.0000000000
10001 427.0000000000
evaluations raw_y
1 -232.0000000000
3 -230.0000000000
4 -12.0000000000
88 -11.0000000000
177 -10.0000000000
211 -9.0000000000
262 -8.0000000000
338 -6.0000000000
562 -5.0000000000
579 -4.0000000000
1118 -3.0000000000
1140 -2.0000000000
1922 -1.0000000000
2003 390.0000000000
2021 400.0000000000
2157 401.0000000000
2274 403.0000000000
2455 407.0000000000
2704 410.0000000000
2771 412.0000000000
2828 416.0000000000
3024 418.0000000000
3231 419.0000000000
3281 420.0000000000
3785 421.0000000000
4068 428.0000000000
5325 429.0000000000
6584 430.0000000000
6836 432.0000000000
8221 433.0000000000
10001 417.0000000000
evaluations raw_y
1 -222.0000000000
3 -13.0000000000
5 -10.0000000000
102 -9.0000000000
166 -8.0000000000
384 -7.0000000000
431 -6.0000000000
445 -5.0000000000
512 -4.0000000000
643 -3.0000000000
778 -2.0000000000
1080 -1.0000000000
1262 362.0000000000
1375 370.0000000000
1377 378.0000000000
1423 381.0000000000
1430 388.0000000000
1558 391.0000000000
1606 392.0000000000
1609 394.0000000000
1679 398.0000000000
1694 402.0000000000
1727 404.0000000000
1981 406.0000000000
2110 407.0000000000
2342 411.0000000000
2922 412.0000000000
2994 414.0000000000
3311 415.0000000000
3554 417.0000000000
3886 419.0000000000
4453 422.0000000000
4471 423.0000000000
4482 424.0000000000
4511 431.0000000000
8888 432.0000000000
10001 276.0000000000
evaluations raw_y
1 -217.0000000000
2 -216.0000000000
3 -12.0000000000
13 -11.0000000000
156 -10.0000000000
196 -9.0000000000
326 -8.0000000000
429 -7.0000000000
455 -6.0000000000
592 -4.0000000000
634 -3.0000000000
779 -2.0000000000
955 -1.0000000000
1196 377.0000000000
1366 382.0000000000
1920 386.0000000000
2194 394.0000000000
2308 399.0000000000
2443 406.0000000000
2488 407.0000000000
2523 414.0000000000
2978 416.0000000000
2996 418.0000000000
3655 421.0000000000
4479 422.0000000000
5857 428.0000000000
6132 429.0000000000
10001 392.0000000000
evaluations raw_y
1 -206.0000000000
3 -12.0000000000
10 -11.0000000000
69 -10.0000000000
213 -9.0000000000
272 -8.0000000000
367 -7.0000000000
456 -6.0000000000
530 -5.0000000000
805 -4.0000000000
852 -3.0000000000
1248 -2.0000000000
1296 -1.0000000000
1333 383.0000000000
1476 385.0000000000
1485 389.0000000000
1524 394.0000000000
1567 398.0000000000
1881 409.0000000000
2389 412.0000000000
2394 414.0000000000
2410 416.0000000000
2535 424.0000000000
4859 427.0000000000
6272 428.0000000000
6825 429.0000000000
8626 432.0000000000
9103 436.0000000000
10001 -4.0000000000
evaluations raw_y
1 -213.0000000000
2 -212.0000000000
3 -12.0000000000
12 -11.0000000000
42 -10.0000000000
425 -9.0000000000
433 -8.0000000000
610 -7.0000000000
661 -6.0000000000
1001 -5.0000000000
1250 -4.0000000000
1289 -3.0000000000
1298 -2.0000000000
1408 -1.0000000000
1411 399.0000000000
1603 400.0000000000
1604 403.0000000000
1610 404.0000000000
1721 407.0000000000
2215 408.0000000000
2567 414.0000000000
2966 416.0000000000
3155 419.0000000000
3233 421.0000000000
4464 423.0000000000
4475 424.0000000000
4551 426.0000000000
4816 427.0000000000
4851 428.0000000000
5155 429.0000000000
5496 430.0000000000
8341 432.0000000000
9758 433.0000000000
10001 404.0000000000
evaluations raw_y
1 -230.0000000000
4 -12.0000000000
63 -11.0000000000
401 -10.0000000000
461 -9.0000000000
591 -8.0000000000
677 -7.0000000000
921 -6.0000000000
928 -5.0000000000
1013 -4.0000000000
1766 -3.0000000000
1891 -2.0000000000
1931 -1.0000000000
2069 394.0000000000
2409 396.0000000000
2591 400.0000000000
2602 403.0000000000
2724 405.0000000000
2858 406.0000000000
2986 407.0000000000
3001 408.0000000000
3011 409.0000000000
3044 410.0000000000
3069 412.0000000000
3110 415.0000000000
3179 420.0000000000
3620 426.0000000000
4192 428.0000000000
4963 429.0000000000
5608 430.0000000000
6024 431.0000000000
6518 432.0000000000
10001 396.0000000000
evaluations raw_y
1 -225.0000000000
3 -12.0000000000
9 -11.0000000000
27 -10.0000000000
104 -9.0000000000
155 -8.0000000000
371 -7.0000000000
804 -6.0000000000
892 -5.0000000000
1214 -4.0000000000
1269 -3.0000000000
1315 -2.0000000000
1729 -1.0000000000
1926 410.0000000000
2204 411.0000000000
2227 412.0000000000
2230 413.0000000000
2231 414.0000000000
2242 418.0000000000
2330 421.0000000000
2452 422.0000000000
3770 423.0000000000
4013 424.0000000000
4530 426.0000000000
5547 428.0000000000
5577 429.0000000000
6204 433.0000000000
7778 437.0000000000
10001 366.0000000000
evaluations raw_y
1 -199.0000000000
3 -12.0000000000
6 -11.0000000000
23 -10.0000000000
68 -9.0000000000
136 -8.0000000000
339 -7.0000000000
582 -6.0000000000
717 -5.0000000000
779 -4.0000000000
995 -3.0000000000
1008 -2.0000000000
1253 -1.0000000000
1737 395.0000000000
1752 396.0000000000
1797 402.0000000000
1848 411.0000000000
2065 412.0000000000
2073 415.0000000000
2663 418.0000000000
2762 421.0000000000
2767 422.0000000000
2976 423.0000000000
2989 427.0000000000
3078 428.0000000000
4234 429.0000000000
5153 430.0000000000
7923 431.0000000000
10001 417.0000000000
evaluations raw_y
1 -205.0000000000
4 -13.0000000000
9 -12.0000000000
63 -11.0000000000
106 -10.0000000000
251 -9.0000000000
285 -8.0000000000
456 -7.0000000000
462 -6.0000000000
483 -5.0000000000
615 -4.0000000000
905 -3.0000000000
1002 -1.0000000000
1057 391.0000000000
1080 404.0000000000
1799 406.0000000000
1808 408.0000000000
1815 410.0000000000
1831 413.0000000000
1869 417.0000000000
2187 419.0000000000
2209 421.0000000000
2299 423.0000000000
2818 424.0000000000
3351 425.0000000000
3491 428.0000000000
5404 429.0000000000
6019 430.0000000000
6812 431.0000000000
9780 432.0000000000
10001 344.0000000000
evaluations raw_y
1 -211.0000000000
4 -210.0000000000
5 -13.0000000000
6 -12.0000000000
57 -11.0000000000
114 -10.0000000000
147 -9.0000000000
212 -8.0000000000
484 -7.0000000000
783 -6.0000000000
842 -5.0000000000
881 -4.0000000000
1235 -3.0000000000
1865 -2.0000000000
2116 -1.0000000000
2207 367.0000000000
2394 387.0000000000
2395 389.0000000000
2423 395.0000000000
2773 398.0000000000
2797 409.0000000000
2985 410.0000000000
3122 413.0000000000
3265 414.0000000000
4203 418.0000000000
4209 420.0000000000
4989 421.0000000000
5033 427.0000000000
5197 428.0000000000
6048 429.0000000000
6065 430.0000000000
6393 431.0000000000
6419 433.0000000000
7793 434.0000000000
10001 410.0000000000
evaluations raw_y
1 -203.0000000000
2 -202.0000000000
3 -12.0000000000
24 -11.0000000000
51 -10.0000000000
87 -9.0000000000
167 -8.0000000000
219 -7.0000000000
495 -6.0000000000
529 -5.0000000000
536 -4.0000000000
936 -3.0000000000
1189 -2.0000000000
1287 -1.0000000000
1687 389.0000000000
1733 392.0000000000
1849 395.0000000000
1850 398.0000000000
1909 400.0000000000
1924 401.0000000000
2218 405.0000000000
2280 410.0000000000
2652 415.0000000000
3014 416.0000000000
3495 417.0000000000
3529 418.0000000000
3755 422.0000000000
4852 423.0000000000
5103 428.0000000000
5282 429.0000000000
8263 430.0000000000
8820 431.0000000000
8999 432.0000000000
10001 407.0000000000
evaluations raw_y
1 -220.0000000000
3 -13.0000000000
4 -12.0000000000
18 -11.0000000000
86 -10.0000000000
308 -9.0000000000
383 -8.0000000000
674 -7.0000000000
737 -6.0000000000
906 -5.0000000000
1038 -4.0000000000
1221 -3.0000000000
1391 -2.0000000000
1419 -1.0000000000
1562 378.0000000000
1627 388.0000000000
1722 390.0000000000
2043 392.0000000000
2044 401.0000000000
2181 402.0000000000
2190 415.0000000000
2808 420.0000000000
3136 421.0000000000
3929 422.0000000000
3939 426.0000000000
4001 427.0000000000
4038 428.0000000000
4417 429.0000000000
5331 431.0000000000
6805 432.0000000000
9576 433.0000000000
10001 408.0000000000
evaluations raw_y
1 -217.0000000000
3 -15.0000000000
4 -12.0000000000
97 -11.0000000000
103 -10.0000000000
218 -9.0000000000
417 -8.0000000000
504 -7.0000000000
654 -6.0000000000
799 -5.0000000000
1026 -4.0000000000
1679 -3.0000000000
1848 -2.0000000000
1881 -1.0000000000
2050 373.0000000000
2162 374.0000000000
2214 379.0000000000
2282 380.0000000000
2320 381.0000000000
2330 382.0000000000
2364 395.0000000000
2452 397.0000000000
2566 399.0000000000
2576 400.0000000000
2613 405.0000000000
2791 408.0000000000
2815 411.0000000000
2883 418.0000000000
3952 419.0000000000
3984 423.0000000000
4434 427.0000000000
4654 430.0000000000
4868 434.0000000000
5000 436.0000000000
9124 437.0000000000
9303 438.0000000000
9337 439.0000000000
10001 345.0000000000
evaluations raw_y
1 -232.0000000000
2 -231.0000000000
3 -12.0000000000
119 -11.0000000000
208 -10.0000000000
274 -9.0000000000
394 -8.0000000000
449 -7.0000000000
474 -6.0000000000
1032 -5.0000000000
1078 -4.0000000000
1637 -3.0000000000
1662 -2.0000000000
1726 -1.0000000000
1817 375.0000000000
1939 381.0000000000
1947 389.0000000000
1998 394.0000000000
2039 398.0000000000
2075 403.0000000000
2308 404.0000000000
2421 405.0000000000
2438 407.0000000000
2738 412.0000000000
3301 414.0000000000
3328 415.0000000000
3634 419.0000000000
4071 421.0000000000
5880 425.0000000000
5942 427.0000000000
6150 428.0000000000
6217 430.0000000000
6489 431.0000000000
6715 432.0000000000
8548 433.0000000000
10001 395.0000000000
evaluations raw_y
1 -212.0000000000
3 -14.0000000000
5 -12.0000000000
20 -11.0000000000
41 -10.0000000000
53 -9.0000000000
74 -8.0000000000
356 -7.0000000000
358 -5.0000000000
384 -4.0000000000
623 -3.0000000000
685 -2.0000000000
793 -1.0000000000
1010 392.0000000000
1459 397.0000000000
1469 398.0000000000
1471 401.0000000000
1535 405.0000000000
1737 406.0000000000
2089 407.0000000000
2094 412.0000000000
2179 418.0000000000
2386 419.0000000000
3331 420.0000000000
3476 423.0000000000
4178 425.0000000000
4400 426.0000000000
7836 427.0000000000
9676 428.0000000000
9882 430.0000000000
10001 373.0000000000
evaluations raw_y
1 -230.0000000000
3 -13.0000000000
4 -12.0000000000
16 -11.0000000000
349 -10.0000000000
383 -9.0000000000
592 -8.0000000000
671 -7.0000000000
801 -6.0000000000
998 -5.0000000000
1007 -3.0000000000
1141 -1.0000000000
1445 372.0000000000
1509 388.0000000000
1874 403.0000000000
1934 409.0000000000
2426 414.0000000000
3412 422.0000000000
3537 423.0000000000
3801 425.0000000000
5299 428.0000000000
5920 430.0000000000
7397 432.0000000000
10001 342.0000000000
evaluations raw_y
1 -219.0000000000
3 -14.0000000000
4 -12.0000000000
33 -11.0000000000
158 -10.0000000000
352 -9.0000000000
459 -8.0000000000
759 -7.0000000000
809 -6.0000000000
1143 -5.0000000000
1531 -4.0000000000
1594 -3.0000000000
1718 -2.0000000000
1931 -1.0000000000
1945 382.0000000000
2003 389.0000000000
2027 392.0000000000
2031 394.0000000000
2037 395.0000000000
2058 400.0000000000
2064 403.0000000000
2072 407.0000000000
2216 413.0000000000
2406 416.0000000000
2599 420.0000000000
2658 423.0000000000
3038 429.0000000000
3530 430.0000000000
4977 431.0000000000
5991 433.0000000000
6365 434.0000000000
6384 435.0000000000
10001 377.0000000000
evaluations raw_y
1 -225.0000000000
3 -14.0000000000
5 -13.0000000000
7 -12.0000000000
15 -11.0000000000
102 -10.0000000000
321 -9.0000000000
325 -8.0000000000
357 -7.0000000000
480 -6.0000000000
888 -5.0000000000
971 -4.0000000000
1200 -3.0000000000
1234 -2.0000000000
1355 -1.0000000000
1608 386.0000000000
1625 395.0000000000
1628 396.0000000000
1656 397.0000000000
1661 404.0000000000
1676 406.0000000000
1786 413.0000000000
2155 415.0000000000
2348 416.0000000000
2637 417.0000000000
2649 418.0000000000
3001 419.0000000000
3022 420.0000000000
3059 425.0000000000
3681 426.0000000000
3835 431.0000000000
8300 432.0000000000
9282 435.0000000000
9526 437.0000000000
9910 438.0000000000
10001 325.0000000000
evaluations raw_y
1 -205.0000000000
3 -13.0000000000
5 -12.0000000000
89 -11.0000000000
112 -10.0000000000
128 -9.0000000000
172 -8.0000000000
346 -7.0000000000
601 -6.0000000000
661 -5.0000000000
951 -4.0000000000
984 -3.0000000000
1092 -2.0000000000
1284 -1.0000000000
1360 360.0000000000
1431 366.0000000000
1465 367.0000000000
1480 370.0000000000
1488 379.0000000000
1535 387.0000000000
1653 388.0000000000
2101 390.0000000000
2222 396.0000000000
2275 397.0000000000
2338 398.0000000000
2339 399.0000000000
2383 411.0000000000
2438 412.0000000000
2564 413.0000000000
2778 415.0000000000
3283 418.0000000000
3357 421.0000000000
3446 427.0000000000
4642 428.0000000000
5438 431.0000000000
8475 432.0000000000
10001 422.0000000000
evaluations raw_y
1 -232.0000000000
3 -12.0000000000
15 -11.0000000000
82 -10.0000000000
123 -9.0000000000
146 -8.0000000000
253 -7.0000000000
277 -6.0000000000
364 -5.0000000000
815 -3.0000000000
996 -2.0000000000
1175 -1.0000000000
1338 376.0000000000
1448 381.0000000000
1457 384.0000000000
1544 393.0000000000
1914 395.0000000000
2067 400.0000000000
2086 402.0000000000
2099 410.0000000000
2110 412.0000000000
2436 417.0000000000
2750 420.0000000000
3048 421.0000000000
3574 423.0000000000
3750 424.0000000000
4117 425.0000000000
4608 427.0000000000
4874 429.0000000000
5427 430.0000000000
5547 432.0000000000
5761 435.0000000000
10001 411.0000000000
evaluations raw_y
1 -228.0000000000
2 -227.0000000000
3 -12.0000000000
45 -11.0000000000
98 -10.0000000000
271 -9.0000000000
362 -8.0000000000
408 -7.0000000000
456 -6.0000000000
568 -5.0000000000
595 -4.0000000000
639 -3.0000000000
742 -2.0000000000
783 -1.0000000000
996 383.0000000000
1335 384.0000000000
1336 389.0000000000
1355 390.0000000000
1362 395.0000000000
1367 398.0000000000
1437 402.0000000000
1438 406.0000000000
1521 407.0000000000
1594 409.0000000000
1661 411.0000000000
1685 412.0000000000
1928 413.0000000000
2005 414.0000000000
2123 415.0000000000
2251 417.0000000000
2326 418.0000000000
2541 424.0000000000
2939 425.0000000000
3035 426.0000000000
3893 428.0000000000
4916 431.0000000000
6388 432.0000000000
6640 435.0000000000
10001 428.0000000000
evaluations raw_y
1 -231.0000000000
3 -13.0000000000
9 -12.0000000000
34 -11.0000000000
72 -10.0000000000
219 -9.0000000000
306 -8.0000000000
319 -7.0000000000
355 -6.0000000000
404 -5.0000000000
471 -4.0000000000
801 -3.0000000000
975 -2.0000000000
1013 -1.0000000000
1560 390.0000000000
1735 399.0000000000
2132 400.0000000000
2321 401.0000000000
2419 403.0000000000
2613 404.0000000000
2895 405.0000000000
3379 407.0000000000
3486 409.0000000000
3558 410.0000000000
3577 411.0000000000
3856 414.0000000000
4245 415.0000000000
4334 416.0000000000
4872 419.0000000000
5642 420.0000000000
6617 429.0000000000
10001 -2.0000000000
evaluations raw_y
1 -222.0000000000
3 -13.0000000000
4 -12.0000000000
7 -10.0000000000
252 -9.0000000000
475 -8.0000000000
626 -7.0000000000
746 -6.0000000000
751 -5.0000000000
853 -4.0000000000
1330 -3.0000000000
1367 -2.0000000000
1521 -1.0000000000
1762 400.0000000000
1929 406.0000000000
2021 407.0000000000
2247 410.0000000000
2400 411.0000000000
2551 412.0000000000
3449 413.0000000000
3461 418.0000000000
3569 420.0000000000
4694 421.0000000000
4942 423.0000000000
4975 424.0000000000
6956 425.0000000000
7153 428.0000000000
7523 430.0000000000
7670 432.0000000000
10001 247.0000000000
evaluations raw_y
1 -233.0000000000
3 -14.0000000000
4 -13.0000000000
5 -12.0000000000
154 -11.0000000000
239 -10.0000000000
309 -9.0000000000
478 -8.0000000000
612 -7.0000000000
679 -6.0000000000
1082 -5.0000000000
1122 -4.0000000000
1459 -3.0000000000
1790 -2.0000000000
1996 -1.0000000000
2011 365.0000000000
2037 376.0000000000
2058 393.0000000000
2108 396.0000000000
2133 403.0000000000
2284 404.0000000000
2486 405.0000000000
2508 408.0000000000
2571 411.0000000000
2850 412.0000000000
2913 416.0000000000
