evaluations raw_y
1 -254625.1000000000
409 -250850.1000000000
423 -249359.1000000000
801 -242593.1000000000
1203 -241985.1000000000
1205 -239977.1000000000
1595 -238317.1000000000
1611 -237242.1000000000
1985 -236937.1000000000
1993 -236473.1000000000
1997 -233533.1000000000
2003 -230242.1000000000
2023 -228934.1000000000
2385 -227335.1000000000
2787 -226441.1000000000
3171 -224925.1000000000
3207 -224609.1000000000
3575 -222974.1000000000
3583 -221962.1000000000
3963 -217991.1000000000
4373 -215632.1000000000
4381 -214274.1000000000
4753 -213886.1000000000
4771 -212601.1000000000
4781 -209906.1000000000
5163 -208579.1000000000
5167 -208573.1000000000
5555 -206750.1000000000
5577 -199722.1000000000
6343 -198431.1000000000
6357 -196009.1000000000
7135 -195417.1000000000
7159 -193107.1000000000
7931 -192953.1000000000
7937 -191567.1000000000
8317 -188797.1000000000
8319 -187280.1000000000
8357 -186901.1000000000
8713 -185718.1000000000
8717 -184498.1000000000
9111 -183663.1000000000
9149 -182725.1000000000
9533 -179170.1000000000
10296 -362831.1000000000
evaluations raw_y
1 -275931.1000000000
3 -257614.1000000000
14 -255745.1000000000
22 -255211.1000000000
417 -244209.1000000000
795 -235986.1000000000
1195 -225023.1000000000
1587 -225022.1000000000
1983 -222937.1000000000
1987 -221874.1000000000
2409 -220572.1000000000
2773 -220449.1000000000
2775 -219602.1000000000
2811 -219018.1000000000
3181 -218886.1000000000
3185 -218308.1000000000
3187 -218105.1000000000
3195 -215592.1000000000
3575 -210424.1000000000
4367 -209913.1000000000
4755 -208073.1000000000
4757 -207092.1000000000
5149 -205805.1000000000
5161 -200589.1000000000
5565 -198746.1000000000
5943 -198121.1000000000
6363 -196543.1000000000
6765 -196243.1000000000
7129 -195203.1000000000
7533 -190389.1000000000
7949 -187052.1000000000
8751 -185679.1000000000
9929 -184575.1000000000
10296 -189696.1000000000
evaluations raw_y
1 -270701.1000000000
2 -269152.1000000000
3 -265050.1000000000
17 -259228.1000000000
421 -255534.1000000000
797 -253613.1000000000
805 -253466.1000000000
807 -250833.1000000000
1189 -247198.1000000000
1207 -245196.1000000000
1219 -243407.1000000000
1593 -241525.1000000000
1621 -231872.1000000000
2377 -224743.1000000000
2797 -220437.1000000000
3175 -215410.1000000000
3583 -210827.1000000000
3597 -208616.1000000000
5153 -203802.1000000000
5159 -198074.1000000000
5949 -198015.1000000000
5955 -195634.1000000000
6343 -194957.1000000000
6741 -194369.1000000000
7131 -194301.1000000000
7135 -192941.1000000000
7141 -192915.1000000000
7159 -192595.1000000000
7533 -190940.1000000000
7557 -189873.1000000000
7935 -188465.1000000000
7957 -186163.1000000000
8715 -184800.1000000000
8735 -184097.1000000000
9539 -182946.1000000000
9907 -177180.1000000000
10296 -364406.1000000000
evaluations raw_y
1 -263367.1000000000
4 -258634.1000000000
27 -257048.1000000000
399 -249933.1000000000
803 -249059.1000000000
819 -243435.1000000000
1195 -241352.1000000000
1207 -237071.1000000000
1607 -236819.1000000000
1611 -234446.1000000000
1985 -230991.1000000000
2387 -226573.1000000000
2411 -224855.1000000000
2775 -221650.1000000000
2793 -221199.1000000000
3173 -217599.1000000000
3175 -217442.1000000000
3565 -212626.1000000000
3967 -212113.1000000000
3973 -211701.1000000000
4383 -211231.1000000000
4387 -208964.1000000000
4759 -208070.1000000000
4765 -206250.1000000000
5159 -203236.1000000000
5547 -198462.1000000000
5967 -198213.1000000000
6359 -198122.1000000000
6365 -197560.1000000000
6735 -195331.1000000000
6739 -194969.1000000000
7135 -193942.1000000000
7165 -193093.1000000000
7529 -192467.1000000000
7921 -189623.1000000000
7927 -188846.1000000000
8339 -186440.1000000000
8345 -184966.1000000000
8713 -181508.1000000000
8719 -180151.1000000000
9111 -179984.1000000000
9141 -179958.1000000000
9515 -179638.1000000000
9529 -178192.1000000000
9913 -177364.1000000000
9933 -176855.1000000000
10296 -370369.1000000000
evaluations raw_y
1 -271942.1000000000
4 -271535.1000000000
9 -267558.1000000000
11 -265099.1000000000
15 -264871.1000000000
24 -264438.1000000000
32 -263835.1000000000
399 -259305.1000000000
419 -254161.1000000000
437 -253728.1000000000
795 -251060.1000000000
803 -244801.1000000000
1195 -244309.1000000000
1211 -238766.1000000000
1589 -231862.1000000000
1591 -230887.1000000000
1623 -226574.1000000000
2021 -223157.1000000000
2381 -222951.1000000000
2777 -222830.1000000000
2779 -221779.1000000000
2787 -216043.1000000000
3571 -214783.1000000000
3587 -210008.1000000000
3593 -207492.1000000000
3985 -205281.1000000000
4385 -203927.1000000000
4389 -203916.1000000000
4757 -200324.1000000000
4759 -199895.1000000000
5149 -199090.1000000000
5177 -196924.1000000000
5555 -193317.1000000000
6345 -192527.1000000000
6757 -190800.1000000000
7171 -188268.1000000000
7931 -187842.1000000000
8333 -187801.1000000000
8335 -184883.1000000000
8729 -184131.1000000000
9143 -184041.1000000000
9507 -183110.1000000000
9915 -182122.1000000000
10296 -364055.1000000000
evaluations raw_y
1 -255625.1000000000
5 -247430.1000000000
405 -242532.1000000000
417 -240720.1000000000
439 -239523.1000000000
801 -229384.1000000000
1213 -227435.1000000000
1215 -225673.1000000000
1219 -223597.1000000000
1601 -220964.1000000000
1983 -218173.1000000000
1985 -216274.1000000000
2379 -215268.1000000000
2381 -214955.1000000000
2389 -211610.1000000000
2803 -211092.1000000000
2815 -210760.1000000000
3169 -205604.1000000000
3177 -203283.1000000000
3571 -201996.1000000000
3575 -199421.1000000000
3599 -197367.1000000000
3973 -195460.1000000000
4757 -194761.1000000000
4767 -194586.1000000000
4785 -193509.1000000000
5171 -193488.1000000000
5173 -193041.1000000000
5547 -191373.1000000000
5983 -188247.1000000000
6769 -187710.1000000000
7141 -186443.1000000000
7565 -185318.1000000000
7927 -184607.1000000000
7953 -184274.1000000000
8325 -181247.1000000000
10296 -183203.1000000000
evaluations raw_y
1 -278303.1000000000
5 -269016.1000000000
20 -263395.1000000000
37 -262037.1000000000
399 -257186.1000000000
417 -256329.1000000000
807 -247178.1000000000
1201 -239121.1000000000
1613 -237106.1000000000
1987 -234828.1000000000
2005 -234118.1000000000
2381 -233686.1000000000
2383 -227496.1000000000
2393 -225637.1000000000
3171 -222941.1000000000
3183 -222392.1000000000
3591 -220671.1000000000
3593 -218763.1000000000
3961 -214753.1000000000
3965 -213772.1000000000
4381 -211939.1000000000
4387 -210287.1000000000
4765 -209889.1000000000
4767 -202429.1000000000
5149 -200116.1000000000
