evaluations raw_y
1 684884.3422541206
2 684903.1068414964
3 684941.3238440171
8 685492.1524188509
20 686006.8815740115
29 686463.2826236596
38 687222.5240430600
51 687438.2522944183
72 687963.2827922673
94 688794.5590921363
131 689184.6705019283
144 689500.8945943068
155 689799.0648233768
186 690684.9211881387
236 691335.6286592562
259 691440.9613874186
552 691824.8006890345
561 692149.1747590738
602 692895.4203066933
628 693213.2137457023
776 694202.0288838275
989 694947.1339288562
1177 695437.6251992318
1360 696423.3910740778
1667 697316.0750391076
2047 698975.8176017372
2151 699272.5625084650
2717 699597.1761825733
2976 700017.4374095836
3094 700093.8250387560
3339 700339.5594094811
4141 700356.8913042084
4320 702320.4588468320
7120 702447.0470489298
7887 703303.5972994292
8546 704019.1703172935
8826 704902.6052000871
9130 705944.6924277641
9863 706103.9833651442
10000 693173.3100769706
evaluations raw_y
1 691933.3872288254
10 692106.6525628704
18 692430.3233888701
20 692531.8209892192
30 692829.7558194132
38 693441.5833694829
50 694197.0147324988
53 694428.2147034823
93 694639.4925670045
119 694977.0747546443
127 695484.9363027656
164 695547.1521672453
191 696107.4222741374
326 696412.1895074856
442 696665.9647223031
460 697079.4131979482
539 697198.9189488493
671 697226.0920159984
803 697993.2732123022
905 698605.4784081301
1319 699305.3148545113
2023 699583.9574201619
2279 699670.6983862787
2417 699812.7534683585
2423 699896.9375156950
2432 700232.2874446820
2532 700278.6618968419
2611 700698.8778463639
3349 700812.0510452418
3593 701040.1854289373
3620 701534.2263459874
4451 701788.5234146089
4458 702648.4095731787
4853 702802.4289409764
5036 702864.5726957456
5178 703261.8051596740
5467 704017.2349116263
6600 704035.4275500746
6650 704317.8942201297
6742 704499.0265593122
7429 705354.8240004068
7761 705734.9891841145
8213 706022.8464927679
8237 706373.3636727680
10000 692829.7558194132
evaluations raw_y
1 687941.2592845926
2 688665.1900233321
6 689076.5659185750
30 689359.4683585363
37 690068.4912265374
38 691003.1927414587
82 691288.0805412418
123 691304.0631848157
186 691749.7187583166
