evaluations raw_y
2599 -284228.1000000000
3361 -283517.1000000000
4984 -282957.1000000000
8686 -282852.1000000000
10001 -291809.1000000000
evaluations raw_y
1 -280518.1000000000
16 -280052.1000000000
17 -279784.1000000000
19 -278518.1000000000
35 -277738.1000000000
43 -276375.1000000000
199 -276241.1000000000
301 -275827.1000000000
381 -275665.1000000000
645 -275330.1000000000
1132 -274871.1000000000
1633 -274658.1000000000
2565 -273198.1000000000
3018 -272816.1000000000
10001 -280518.1000000000
evaluations raw_y
1 -275234.1000000000
4 -272801.1000000000
32 -271547.1000000000
139 -268891.1000000000
416 -268592.1000000000
3622 -268415.1000000000
5435 -268087.1000000000
10001 -274267.1000000000
evaluations raw_y
1 -250796.1000000000
5 -249874.1000000000
27 -249606.1000000000
43 -248694.1000000000
82 -247048.1000000000
329 -247044.1000000000
398 -245002.1000000000
1796 -244222.1000000000
7066 -242603.1000000000
10001 -250796.1000000000
evaluations raw_y
1 -290542.1000000000
2 -287839.1000000000
5 -287727.1000000000
8 -286611.1000000000
291 -283502.1000000000
3197 -282987.1000000000
8825 -281162.1000000000
10001 -290542.1000000000
evaluations raw_y
1 -254389.1000000000
2 -254387.1000000000
7 -254121.1000000000
16 -253667.1000000000
24 -249641.1000000000
221 -249213.1000000000
1014 -248717.1000000000
2444 -247927.1000000000
3815 -247623.1000000000
5981 -247600.1000000000
10001 -254389.1000000000
evaluations raw_y
1 -283818.1000000000
2 -283529.1000000000
10 -283061.1000000000
12 -282881.1000000000
16 -282598.1000000000
19 -281780.1000000000
23 -279983.1000000000
124 -276766.1000000000
10001 -283818.1000000000
evaluations raw_y
1 -268496.1000000000
2 -267965.1000000000
19 -267721.1000000000
32 -267077.1000000000
43 -266944.1000000000
61 -266066.1000000000
94 -264748.1000000000
147 -263826.1000000000
314 -263656.1000000000
1629 -263108.1000000000
1864 -262550.1000000000
7101 -261315.1000000000
7519 -261304.1000000000
10001 -270881.1000000000
evaluations raw_y
1 -277680.1000000000
6 -276025.1000000000
13 -274792.1000000000
14 -274422.1000000000
30 -274416.1000000000
83 -274140.1000000000
109 -273145.1000000000
155 -272503.1000000000
375 -271007.1000000000
1177 -270963.1000000000
3096 -270073.1000000000
5538 -269908.1000000000
10001 -274881.1000000000
evaluations raw_y
1 -280369.1000000000
5 -279395.1000000000
10 -279035.1000000000
31 -278817.1000000000
51 -277882.1000000000
54 -277438.1000000000
86 -276807.1000000000
92 -275552.1000000000
240 -275275.1000000000
609 -272783.1000000000
10001 -279297.1000000000
evaluations raw_y
1 -279436.1000000000
2 -278258.1000000000
12 -278214.1000000000
31 -277979.1000000000
38 -275664.1000000000
88 -275245.1000000000
169 -273395.1000000000
706 -272148.1000000000
3417 -271795.1000000000
10001 -280148.1000000000
evaluations raw_y
1 -267996.1000000000
14 -267606.1000000000
15 -266328.1000000000
21 -266226.1000000000
74 -265160.1000000000
135 -264923.1000000000
144 -264098.1000000000
162 -262556.1000000000
3756 -260794.1000000000
10001 -269758.1000000000
evaluations raw_y
1 -260343.1000000000
5 -259191.1000000000
22 -255401.1000000000
349 -254285.1000000000
2937 -253587.1000000000
4965 -252735.1000000000
10001 -260343.1000000000
evaluations raw_y
1 -272477.1000000000
2 -271705.1000000000
4 -269641.1000000000
29 -268993.1000000000
38 -266785.1000000000
1454 -266566.1000000000
2487 -266532.1000000000
3187 -265573.1000000000
10001 -272477.1000000000
evaluations raw_y
1 -281823.1000000000
3 -280681.1000000000
4 -280305.1000000000
14 -279338.1000000000
37 -278051.1000000000
73 -277012.1000000000
1243 -276949.1000000000
1263 -276205.1000000000
3399 -274863.1000000000
5431 -274265.1000000000
9468 -274259.1000000000
10001 -281823.1000000000
evaluations raw_y
1 -284983.1000000000
3 -281443.1000000000
25 -281235.1000000000
341 -281195.1000000000
426 -280451.1000000000
913 -278851.1000000000
4762 -278389.1000000000
5091 -277997.1000000000
10001 -285628.1000000000
evaluations raw_y
1 -279041.1000000000
4 -278564.1000000000
13 -276037.1000000000
63 -275749.1000000000
75 -275416.1000000000
111 -274501.1000000000
556 -271149.1000000000
4424 -270559.1000000000
10001 -279043.1000000000
evaluations raw_y
1 -274857.1000000000
2 -274816.1000000000
9 -273485.1000000000
14 -271057.1000000000
31 -270857.1000000000
298 -270244.1000000000
414 -269861.1000000000
890 -269673.1000000000
2076 -269310.1000000000
2248 -268462.1000000000
2715 -267969.1000000000
5945 -267452.1000000000
10001 -274676.1000000000
evaluations raw_y
1 -271617.1000000000
4 -270989.1000000000
7 -270927.1000000000
12 -269699.1000000000
69 -268666.1000000000
92 -268325.1000000000
156 -267274.1000000000
906 -265906.1000000000
1199 -265889.1000000000
2198 -265806.1000000000
3003 -265565.1000000000
3129 -265190.1000000000
10001 -274416.1000000000
evaluations raw_y
1 -257061.1000000000
2 -256187.1000000000
25 -255321.1000000000
54 -253741.1000000000
171 -251321.1000000000
7846 -249627.1000000000
10001 -257061.1000000000
evaluations raw_y
1 -267908.1000000000
4 -267298.1000000000
12 -266990.1000000000
21 -265801.1000000000
32 -263706.1000000000
44 -263454.1000000000
217 -262657.1000000000
309 -260844.1000000000
10001 -267908.1000000000
evaluations raw_y
1 -261949.1000000000
4 -259497.1000000000
12 -259081.1000000000
16 -257777.1000000000
